date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan
2/23/2020,26.06,27.51,24.52,83.03,2.4,Meurah Mulia
2/24/2020,26.6,29.21,24.76,81.59,2.58,Meurah Mulia
2/25/2020,26.84,29.61,24.75,81.37,1.61,Meurah Mulia
2/26/2020,27.05,29.84,24.79,80.79,1.57,Meurah Mulia
2/27/2020,26.99,30,24.87,81.22,1.64,Meurah Mulia
2/28/2020,26.97,29.82,24.55,81.91,1.15,Meurah Mulia
2/29/2020,27.33,30.19,25.11,81.11,1.43,Meurah Mulia
3/1/2020,27.25,29.95,25.1,81.66,1.64,Meurah Mulia
3/2/2020,27.25,30.39,24.85,81.24,1.63,Meurah Mulia
3/3/2020,27.13,30.03,24.45,81.51,1.48,Meurah Mulia
3/4/2020,27,30.32,24.14,80.84,1.57,Meurah Mulia
3/5/2020,27.24,30,24.69,79.31,1.18,Meurah Mulia
3/6/2020,26.68,28.77,25.2,83.47,1.3,Meurah Mulia
3/7/2020,27.25,29.5,25.07,79.23,1.3,Meurah Mulia
3/8/2020,27.25,29.93,25.06,82.54,2,Meurah Mulia
3/9/2020,27.04,29.2,25.53,86.27,2.24,Meurah Mulia
3/10/2020,27.21,29.74,25.33,85.17,2.77,Meurah Mulia
3/11/2020,27.62,30.75,25.3,82.13,2.46,Meurah Mulia
3/12/2020,27.24,30.07,25.12,82.79,1.94,Meurah Mulia
3/13/2020,27.62,30.35,24.71,79.57,1.37,Meurah Mulia
3/14/2020,28.07,31.35,25.65,76.97,1.56,Meurah Mulia
3/15/2020,27.94,30.56,25.85,79.01,1.75,Meurah Mulia
3/16/2020,27.6,29.91,25.97,84.11,1.99,Meurah Mulia
3/17/2020,27.66,30.23,25.54,79.5,1.35,Meurah Mulia
3/18/2020,27.13,30.28,24.4,80.82,2.23,Meurah Mulia
3/19/2020,27.04,30.49,23.84,78.01,1.75,Meurah Mulia
3/20/2020,27.33,30.34,25.02,77.1,1.57,Meurah Mulia
3/21/2020,27.61,30.74,25.44,72.97,1.38,Meurah Mulia
3/22/2020,27.45,30.48,25.08,77.02,1.98,Meurah Mulia
3/23/2020,27.52,29.89,25.44,68.53,0.89,Meurah Mulia
3/24/2020,27.99,30.98,25.63,71.25,1.36,Meurah Mulia
3/25/2020,28.1,31.39,25.49,75.59,1.76,Meurah Mulia
3/26/2020,27.55,29.96,25.66,80.4,1.4,Meurah Mulia
3/27/2020,27.44,29.53,25.6,79.95,1.46,Meurah Mulia
3/28/2020,27.69,30,25.5,81.38,1.73,Meurah Mulia
3/29/2020,27.51,30.09,25.61,82.53,1.82,Meurah Mulia
3/30/2020,27.55,30.77,25.1,82.23,2.62,Meurah Mulia
3/31/2020,27.66,30.86,25.07,81,2.16,Meurah Mulia
4/1/2020,27.7,30.55,25.78,80.98,2.1,Meurah Mulia
4/2/2020,26.9,28.68,25.49,85.95,2.43,Meurah Mulia
4/3/2020,27.15,29.24,25.29,82.95,1.59,Meurah Mulia
4/4/2020,27.4,29.11,26.03,84.42,1.85,Meurah Mulia
4/5/2020,28.01,30.75,25.65,77.24,1.16,Meurah Mulia
4/6/2020,27.52,29.76,25.98,81.93,1.44,Meurah Mulia
4/7/2020,27.12,29.7,25.26,84.71,2.59,Meurah Mulia
4/8/2020,27.05,29.21,25.34,83.8,1.77,Meurah Mulia
4/9/2020,28.04,31.25,24.95,76.76,1.36,Meurah Mulia
4/10/2020,28.24,30.97,25.91,76.11,1.17,Meurah Mulia
4/11/2020,28.03,30.84,25.22,76.65,1.34,Meurah Mulia
4/12/2020,28.6,31.15,26.51,74.89,1.24,Meurah Mulia
4/13/2020,27.61,29.74,25.79,84.25,1.94,Meurah Mulia
4/14/2020,27.86,29.73,26.29,82.06,1.15,Meurah Mulia
4/15/2020,28.52,31.44,26.31,75.85,1.19,Meurah Mulia
4/16/2020,27.49,29.93,26.12,85.58,2.22,Meurah Mulia
4/17/2020,26.4,27.64,25.46,88.69,2.37,Meurah Mulia
4/18/2020,27.3,29.63,25.43,80.92,1.36,Meurah Mulia
4/19/2020,27.83,30.37,25.9,79.27,1.22,Meurah Mulia
4/20/2020,27.55,29.57,25.8,82.82,1.78,Meurah Mulia
4/21/2020,28.05,30.79,25.81,80.95,1.65,Meurah Mulia
4/22/2020,28.23,30.92,26.24,79.21,1.65,Meurah Mulia
4/23/2020,27.54,29.17,26.04,80.34,1.43,Meurah Mulia
4/24/2020,28.39,31.86,25.54,73.4,1.45,Meurah Mulia
4/25/2020,28.22,30.82,26.15,76.54,1.35,Meurah Mulia
4/26/2020,27.13,28.51,26.05,81.95,1,Meurah Mulia
4/27/2020,26.94,28.46,25.87,83.22,1.34,Meurah Mulia
4/28/2020,26.41,27.77,25.48,87.77,1.57,Meurah Mulia
4/29/2020,27.07,29.66,25.13,82.73,1.86,Meurah Mulia
4/30/2020,26.28,27.89,25.27,89.14,2.63,Meurah Mulia
5/1/2020,26.55,28.71,25.21,86.82,2.22,Meurah Mulia
5/2/2020,26.95,29.78,24.72,81.17,1.84,Meurah Mulia
5/3/2020,26.57,28.25,25.15,89.25,1.52,Meurah Mulia
5/4/2020,27.06,30.03,25.46,82.65,1.07,Meurah Mulia
5/5/2020,27.92,31.04,25.35,80.7,1.89,Meurah Mulia
5/6/2020,27.66,29.4,25.83,80.24,1.09,Meurah Mulia
5/7/2020,28.18,30.67,26.14,80.69,1.45,Meurah Mulia
5/8/2020,27.45,29.6,25.93,84.25,1.45,Meurah Mulia
5/9/2020,27.08,28.47,25.91,87.38,2.15,Meurah Mulia
5/10/2020,26.36,27.38,25.55,91.66,2.11,Meurah Mulia
5/11/2020,26.64,27.88,25.4,92.29,1.78,Meurah Mulia
5/12/2020,26.75,28.09,26.12,90.99,1.82,Meurah Mulia
5/13/2020,26.96,28.2,25.79,90.11,2.02,Meurah Mulia
5/14/2020,26.84,27.79,26.04,90.91,2.06,Meurah Mulia
5/15/2020,27.24,28.93,25.98,86.92,1.7,Meurah Mulia
5/16/2020,27.43,28.61,26.5,91.01,2.47,Meurah Mulia
5/17/2020,28.02,32.07,26.11,84.18,1.83,Meurah Mulia
5/18/2020,27.35,29.34,25.7,87.67,1.89,Meurah Mulia
5/19/2020,27.67,29.75,25.92,82.8,1.28,Meurah Mulia
5/20/2020,28.12,31.25,26.19,79.69,1.19,Meurah Mulia
5/21/2020,27.75,30.07,26.01,77.38,1.28,Meurah Mulia
5/22/2020,27.84,31.06,25.42,81.79,1.77,Meurah Mulia
5/23/2020,27.23,28.49,25.81,85.79,2,Meurah Mulia
5/24/2020,27.72,30.24,26.26,81.2,1.54,Meurah Mulia
5/25/2020,27.28,28.91,25.95,85.64,1.41,Meurah Mulia
5/26/2020,26.94,29.42,25.56,82.51,1.45,Meurah Mulia
5/27/2020,27.97,30.76,26.15,78.23,1.09,Meurah Mulia
5/28/2020,28.1,31.21,26.09,79.5,1.2,Meurah Mulia
5/29/2020,27.65,30.73,25.96,80.69,1.27,Meurah Mulia
5/30/2020,27.44,29.81,25.12,83.08,1.73,Meurah Mulia
5/31/2020,27.76,30.62,26.09,79.8,1.45,Meurah Mulia
6/1/2020,27.29,29.31,25.76,84.5,1.77,Meurah Mulia
6/2/2020,26.94,28.21,25.93,86.3,1.77,Meurah Mulia
6/3/2020,27.59,30.22,25.88,81.99,1.61,Meurah Mulia
6/4/2020,26.98,29.25,25.33,85.79,1.87,Meurah Mulia
6/5/2020,26.7,27.97,25.78,85.74,1.71,Meurah Mulia
6/6/2020,26.82,28.67,25.16,77.6,1.02,Meurah Mulia
6/7/2020,27.45,29.67,25.25,76.7,1.02,Meurah Mulia
6/8/2020,27.62,29.8,25.56,78.14,0.92,Meurah Mulia
6/9/2020,27.65,29.69,25.56,81.07,1.19,Meurah Mulia
6/10/2020,27.84,30.37,25.96,76.53,1.06,Meurah Mulia
6/11/2020,27.61,29.39,26.13,78.09,1.09,Meurah Mulia
6/12/2020,27.58,30.41,25.41,77.44,1.49,Meurah Mulia
6/13/2020,27.79,30.35,25.62,79.04,1.55,Meurah Mulia
6/14/2020,27.95,30.49,26.27,79.41,1.29,Meurah Mulia
6/15/2020,27.19,29.03,25.93,86.59,2.03,Meurah Mulia
6/16/2020,27.52,29.86,25.5,78.4,1.02,Meurah Mulia
6/17/2020,27.3,29.64,25.51,78.7,1.18,Meurah Mulia
6/18/2020,26.86,27.88,26.04,80.31,0.72,Meurah Mulia
6/19/2020,27.36,29.54,25.97,79.78,1.06,Meurah Mulia
6/20/2020,27.11,29.37,25.58,82.26,1.39,Meurah Mulia
6/21/2020,27.45,29.84,25.53,80.24,1.15,Meurah Mulia
6/22/2020,27.46,30.26,25.73,81.16,1.74,Meurah Mulia
6/23/2020,26.88,28.4,25.72,82.55,1.16,Meurah Mulia
6/24/2020,26.83,28.49,25.63,83.37,1.41,Meurah Mulia
6/25/2020,27.25,29.9,25.46,80.86,1.7,Meurah Mulia
6/26/2020,26.4,28.25,25.03,79.62,1.09,Meurah Mulia
6/27/2020,27.6,30.28,25.16,77.55,1.21,Meurah Mulia
6/28/2020,27.91,29.9,26.4,79,0.95,Meurah Mulia
6/29/2020,27.47,29.28,26.32,81.2,0.95,Meurah Mulia
6/30/2020,27.24,29.25,26.06,83,1.12,Meurah Mulia
7/1/2020,27.19,29.47,25.94,81.07,1.56,Meurah Mulia
7/2/2020,27.66,29.83,26.02,77.88,1.08,Meurah Mulia
7/3/2020,27.41,29.37,25.95,81.32,1.41,Meurah Mulia
7/4/2020,26.98,29,25.56,82.3,1.64,Meurah Mulia
7/5/2020,27.68,30.24,25.26,71.48,1.09,Meurah Mulia
7/6/2020,27.89,30.37,24.92,69.79,1.09,Meurah Mulia
7/7/2020,27.03,28.44,25.61,70.01,0.91,Meurah Mulia
7/8/2020,26.4,28.62,25,78.98,1.53,Meurah Mulia
7/9/2020,26.87,28.93,25.17,81.68,1.53,Meurah Mulia
7/10/2020,26.21,27.45,25.29,86.24,1.83,Meurah Mulia
7/11/2020,26.63,28.79,25.11,83.29,1.65,Meurah Mulia
7/12/2020,26.8,28.81,25.17,81.89,1.38,Meurah Mulia
7/13/2020,26.14,27.39,25.34,88.49,1.96,Meurah Mulia
7/14/2020,26.71,28.99,25.03,85.18,1.7,Meurah Mulia
7/15/2020,27.05,28.9,25.03,82.22,1.22,Meurah Mulia
7/16/2020,27.23,29.47,25.26,79.72,1.31,Meurah Mulia
7/17/2020,26.92,28.72,25.57,80.63,1.18,Meurah Mulia
7/18/2020,26.83,29.09,25.13,80.71,1.4,Meurah Mulia
7/19/2020,26.84,28.74,25.54,84.64,1.7,Meurah Mulia
7/20/2020,27.16,29.05,25.48,84.05,1.5,Meurah Mulia
7/21/2020,27.37,29.93,25.5,77.99,1.19,Meurah Mulia
7/22/2020,26.15,28.12,24.5,83.77,2.03,Meurah Mulia
7/23/2020,26.6,28.91,24.76,83.57,1.93,Meurah Mulia
7/24/2020,27.01,29.33,24.89,80.64,1.21,Meurah Mulia
7/25/2020,27.31,29.62,25.59,81.3,1.68,Meurah Mulia
7/26/2020,26.54,28.35,25.53,89.15,1.59,Meurah Mulia
7/27/2020,26.28,27.24,25.54,90.2,1.84,Meurah Mulia
7/28/2020,26.38,28.38,25.2,84.13,1.02,Meurah Mulia
7/29/2020,26.8,28.33,24.9,80.29,1.29,Meurah Mulia
7/30/2020,26.69,28.4,25.59,83.29,1.28,Meurah Mulia
7/31/2020,27,29.52,25.06,79.15,1.05,Meurah Mulia
8/1/2020,27.86,31.24,24.95,73.34,1.09,Meurah Mulia
8/2/2020,27.78,31.05,24.83,75.26,1.03,Meurah Mulia
8/3/2020,27.31,29.58,24.79,78.5,0.94,Meurah Mulia
8/4/2020,27.21,29.19,25.28,77.74,1.3,Meurah Mulia
8/5/2020,27.25,29.46,24.98,79.73,1.29,Meurah Mulia
8/6/2020,28.04,30.07,26.33,77.5,1.23,Meurah Mulia
8/7/2020,27.89,30.12,26.43,80.27,1.4,Meurah Mulia
8/8/2020,27.51,29.76,25.84,79.64,0.83,Meurah Mulia
8/9/2020,28,31.03,25.46,74.24,1.21,Meurah Mulia
8/10/2020,27.47,30.01,25,77.74,1.21,Meurah Mulia
8/11/2020,27.56,30.06,24.95,78.31,1.09,Meurah Mulia
8/12/2020,27.04,28.32,25.75,82.78,1.25,Meurah Mulia
8/13/2020,27.1,29.35,24.46,75.61,1.11,Meurah Mulia
8/14/2020,27.22,29.53,25.54,80.88,2.23,Meurah Mulia
8/15/2020,27.47,29.96,25.43,77.7,1.12,Meurah Mulia
8/16/2020,27.36,29.31,25.72,76.9,0.94,Meurah Mulia
8/17/2020,27.29,29.87,25.31,79.02,1.09,Meurah Mulia
8/18/2020,26.67,28.28,25.35,82.66,1.05,Meurah Mulia
8/19/2020,26.88,28.83,25.13,81.67,1.05,Meurah Mulia
8/20/2020,27.38,30.02,25.46,79.4,1.52,Meurah Mulia
8/21/2020,27.18,29.32,25.81,81.56,1.35,Meurah Mulia
8/22/2020,27.25,29.55,24.88,77.14,1.21,Meurah Mulia
8/23/2020,27.38,29.89,25.77,79.08,1.38,Meurah Mulia
8/24/2020,27,28.93,25.66,82.76,1.39,Meurah Mulia
8/25/2020,27.32,29.6,25.84,81.69,1.67,Meurah Mulia
8/26/2020,27.15,29.53,25.48,80.07,1.23,Meurah Mulia
8/27/2020,26.92,29.42,25.01,83.71,1.46,Meurah Mulia
8/28/2020,27.13,29.78,25.26,83.84,1.76,Meurah Mulia
8/29/2020,27.37,29.97,25.82,82.54,2.38,Meurah Mulia
8/30/2020,27.06,29.42,25.35,83.54,1.67,Meurah Mulia
8/31/2020,26.99,29.33,25.44,84.58,1.77,Meurah Mulia
9/1/2020,26.66,28.19,25.68,87.48,1.87,Meurah Mulia
9/2/2020,27.07,29.03,25.68,82.22,1.44,Meurah Mulia
9/3/2020,26.92,29.64,25.11,81.7,1.43,Meurah Mulia
9/4/2020,27.08,30.2,24.56,74.47,1.55,Meurah Mulia
9/5/2020,27.12,30.15,24.97,80.39,1.44,Meurah Mulia
9/6/2020,26.53,28.57,25.37,84.59,1.84,Meurah Mulia
9/7/2020,26.82,28.96,25.49,83.97,1.41,Meurah Mulia
9/8/2020,27.11,29.43,25.69,80.65,1.24,Meurah Mulia
9/9/2020,26.57,28.13,25.41,83.55,1.34,Meurah Mulia
9/10/2020,26.83,29.65,24.98,82.48,2.13,Meurah Mulia
9/11/2020,25.99,27.7,24.61,85.36,2.09,Meurah Mulia
9/12/2020,26.15,28.62,24.42,84.72,2.28,Meurah Mulia
9/13/2020,27.6,30.97,24.93,70.68,0.95,Meurah Mulia
9/14/2020,27.37,29.57,25.84,75.75,1.07,Meurah Mulia
9/15/2020,26.85,28.89,24.71,79.42,1.03,Meurah Mulia
9/16/2020,26.98,29.4,24.73,79.59,1.18,Meurah Mulia
9/17/2020,27.09,30.15,24.4,76.53,1.84,Meurah Mulia
9/18/2020,27.07,29.65,24.64,76.53,1.13,Meurah Mulia
9/19/2020,26.46,28.96,24.41,83.71,1.72,Meurah Mulia
9/20/2020,26.73,28.9,25.3,82.94,1.66,Meurah Mulia
9/21/2020,26.37,28.16,25.06,85.56,1.81,Meurah Mulia
9/22/2020,27.6,29.96,24.88,73.5,0.91,Meurah Mulia
9/23/2020,27.25,29.56,25.91,79.98,1.35,Meurah Mulia
9/24/2020,25.78,27.85,24.3,84.12,1.7,Meurah Mulia
9/25/2020,26.39,28.92,24.54,83.39,1.78,Meurah Mulia
9/26/2020,26.49,28.24,24.83,81.07,1.26,Meurah Mulia
9/27/2020,26.28,28.58,24.36,79.88,1.64,Meurah Mulia
9/28/2020,26.7,28.85,24.94,80.65,1.34,Meurah Mulia
9/29/2020,26.23,27.43,24.94,84.91,1.5,Meurah Mulia
9/30/2020,26.62,28.69,24.86,82.8,1.3,Meurah Mulia
10/1/2020,26.58,29.11,24.7,83.48,1.83,Meurah Mulia
10/2/2020,26.95,30.3,24.22,79.14,2.36,Meurah Mulia
10/3/2020,26.2,28.53,24.27,76.75,1.01,Meurah Mulia
10/4/2020,27.04,30.02,24.74,76.9,1.79,Meurah Mulia
10/5/2020,27.15,30.28,24.5,82.35,2.55,Meurah Mulia
10/6/2020,27.36,30.24,25.4,81.43,1.62,Meurah Mulia
10/7/2020,26.3,28.68,24.8,84.18,3.22,Meurah Mulia
10/8/2020,26.51,29.63,24.11,82.7,3.62,Meurah Mulia
10/9/2020,27.39,30.74,24.43,73.73,1.05,Meurah Mulia
10/10/2020,26.63,28.56,24.98,83.19,1.52,Meurah Mulia
10/11/2020,27.33,31.06,24.29,76.04,1.39,Meurah Mulia
10/12/2020,26.76,29.4,24.73,81.97,1.28,Meurah Mulia
10/13/2020,26.36,28.31,24.27,81.45,0.98,Meurah Mulia
10/14/2020,27.35,30.75,24.68,78.16,1.56,Meurah Mulia
10/15/2020,26.64,28.8,24.54,81.17,1.04,Meurah Mulia
10/16/2020,26.88,30.09,24.1,78.1,1.38,Meurah Mulia
10/17/2020,27.23,30.02,24.58,76.73,0.9,Meurah Mulia
10/18/2020,27.66,30.62,24.96,77.49,1.09,Meurah Mulia
10/19/2020,26.91,29.51,24.44,81.8,1.44,Meurah Mulia
10/20/2020,27.29,29.62,25.18,80.13,1.08,Meurah Mulia
10/21/2020,26.84,29.27,24.59,81.9,1.75,Meurah Mulia
10/22/2020,26.76,29.57,24.16,82.11,1.67,Meurah Mulia
10/23/2020,26.31,28.39,24.8,83.18,1.83,Meurah Mulia
10/24/2020,26.26,28.78,24.38,85.79,2.18,Meurah Mulia
10/25/2020,26.08,28.02,23.93,81.43,1.19,Meurah Mulia
10/26/2020,26.69,29.29,24.79,81.11,1,Meurah Mulia
10/27/2020,27.6,30.99,25.31,75.32,1.11,Meurah Mulia
10/28/2020,26.96,28.81,25.01,78.89,0.83,Meurah Mulia
10/29/2020,26.71,28.86,24.69,77.26,0.76,Meurah Mulia
10/30/2020,26.59,28.75,24.79,81.8,1.38,Meurah Mulia
10/31/2020,26.65,29.42,24.74,78.91,1.3,Meurah Mulia
11/1/2020,26.55,29.07,24.54,81.17,1.81,Meurah Mulia
11/2/2020,25.99,27.8,24.81,87.28,2.52,Meurah Mulia
11/3/2020,26.95,29.76,24.9,79.83,0.95,Meurah Mulia
11/4/2020,26.36,28.08,25.36,82.74,1.21,Meurah Mulia
11/5/2020,27.08,29.71,25.38,76.64,1.27,Meurah Mulia
11/6/2020,26.92,29,25.68,82.69,1.6,Meurah Mulia
11/7/2020,26.54,28.31,25.03,83.46,1.55,Meurah Mulia
11/8/2020,26.77,28.8,25.28,82.11,1.54,Meurah Mulia
11/9/2020,26,27.6,24.75,86.84,2.08,Meurah Mulia
11/10/2020,26.38,28.53,24.73,84.47,1.48,Meurah Mulia
11/11/2020,26.86,29.13,25.38,84.12,1.44,Meurah Mulia
11/12/2020,26.84,28.86,25.42,85.8,1.66,Meurah Mulia
11/13/2020,26.83,28.99,25.47,85.24,1.52,Meurah Mulia
11/14/2020,26.78,28.48,25.18,83.64,1.16,Meurah Mulia
11/15/2020,26.77,29.21,25.76,85.94,1.26,Meurah Mulia
11/16/2020,26.8,28.42,25.64,84.26,1.26,Meurah Mulia
11/17/2020,26.89,29.07,25.03,84.01,1.57,Meurah Mulia
11/18/2020,26.45,28.95,24.72,87.12,1.85,Meurah Mulia
11/19/2020,26.05,27.56,25,88.93,1.76,Meurah Mulia
11/20/2020,26.11,27.77,24.28,87.8,2.19,Meurah Mulia
11/21/2020,25.77,27.13,24.93,90.77,2.65,Meurah Mulia
11/22/2020,25.55,27.22,24.68,88.43,2.28,Meurah Mulia
11/23/2020,25.73,27.76,24.08,86.12,1.94,Meurah Mulia
11/24/2020,25.62,27.66,24.3,84.83,1.16,Meurah Mulia
11/25/2020,26.13,27.73,24.61,82.44,1.01,Meurah Mulia
11/26/2020,25.41,26.52,24.61,91.18,2.35,Meurah Mulia
11/27/2020,26.07,27.25,25.05,91.78,3.35,Meurah Mulia
11/28/2020,25.62,27.03,24.77,82.53,0.97,Meurah Mulia
11/29/2020,26.17,29.14,23.67,81.39,1.52,Meurah Mulia
11/30/2020,26.48,28.29,25.37,83.38,1.09,Meurah Mulia
12/1/2020,25.96,28.28,24.81,87.55,1.92,Meurah Mulia
12/2/2020,25.64,27.8,24.07,86.76,3.44,Meurah Mulia
12/3/2020,25.97,28.84,23.84,81.45,1.92,Meurah Mulia
12/4/2020,25.25,26.67,24.1,91.05,2.44,Meurah Mulia
12/5/2020,25.53,27.05,24.67,90.75,3.09,Meurah Mulia
12/6/2020,25.56,27.29,24.24,88.91,1.73,Meurah Mulia
12/7/2020,26.12,27.84,24.7,87.16,2.03,Meurah Mulia
12/8/2020,26.29,28.29,24.79,84.72,1.84,Meurah Mulia
12/9/2020,26.12,28.16,24.67,83,1.15,Meurah Mulia
12/10/2020,25.87,27.4,24.72,87.44,1.69,Meurah Mulia
12/11/2020,25.82,27.48,24.63,86.45,1.69,Meurah Mulia
12/12/2020,25.4,27.13,24.34,86.65,1.54,Meurah Mulia
12/13/2020,25.89,28.27,24.43,82.63,1.1,Meurah Mulia
12/14/2020,25.65,27.8,24.03,83.3,1.63,Meurah Mulia
12/15/2020,25.21,26.63,23.67,89.26,1.86,Meurah Mulia
12/16/2020,25.87,27.8,24.73,87.98,1.13,Meurah Mulia
12/17/2020,25.64,27.43,24.25,84.45,1.22,Meurah Mulia
12/18/2020,25.62,27.4,24.36,84.75,0.98,Meurah Mulia
12/19/2020,25.65,27.42,24,86.25,1.66,Meurah Mulia
12/20/2020,25.36,26.81,24.33,88.89,1.54,Meurah Mulia
12/21/2020,25.73,27.44,24.33,86.52,1.8,Meurah Mulia
12/22/2020,25.89,27.53,24.72,85.18,2.11,Meurah Mulia
12/23/2020,26.16,28.42,24.61,79.73,1.58,Meurah Mulia
12/24/2020,26,28.29,24.31,82.04,1.72,Meurah Mulia
12/25/2020,26.32,28.53,24.63,84.76,1.64,Meurah Mulia
12/26/2020,25.74,26.72,24.94,89.43,1.37,Meurah Mulia
12/27/2020,26.08,27.79,24.79,86.25,1.23,Meurah Mulia
12/28/2020,26.26,28.58,24.62,85.9,1.7,Meurah Mulia
12/29/2020,26.07,27.6,24.68,85.86,1.72,Meurah Mulia
12/30/2020,26.52,28.73,24.38,81.12,1.27,Meurah Mulia
12/31/2020,26.22,27.93,24.95,82.67,1.47,Meurah Mulia
1/1/2021,25.8,27.41,24.78,87.54,2.39,Meurah Mulia
1/2/2021,25.84,27.57,24.77,87.87,2.93,Meurah Mulia
1/3/2021,25.51,27.24,24.56,90.25,2.42,Meurah Mulia
1/4/2021,25.51,27.06,24.63,91.03,2.03,Meurah Mulia
1/5/2021,25.67,27.1,24.68,91.29,2.31,Meurah Mulia
1/6/2021,25.7,27.1,24.81,89.42,1.77,Meurah Mulia
1/7/2021,26.32,28.38,24.91,85.39,1.58,Meurah Mulia
1/8/2021,26.02,27.73,24.93,87.08,1.61,Meurah Mulia
1/9/2021,25.75,27.76,24.35,87.62,2.32,Meurah Mulia
1/10/2021,25.72,27.88,23.87,85.94,2.22,Meurah Mulia
1/11/2021,25.6,27.22,24.22,87.59,1.95,Meurah Mulia
1/12/2021,25.44,26.68,24.55,88.41,2.7,Meurah Mulia
1/13/2021,25.49,27.36,24.22,85,2.48,Meurah Mulia
1/14/2021,25.57,27.75,23.77,86.07,2.19,Meurah Mulia
1/15/2021,25.86,27.49,24.4,87.06,1.97,Meurah Mulia
1/16/2021,25.36,26.52,24.35,89.33,1.83,Meurah Mulia
1/17/2021,25.68,27,24.85,89.59,1.76,Meurah Mulia
1/18/2021,26.02,28.02,24.67,83.87,2.74,Meurah Mulia
1/19/2021,25.79,28.08,24.17,84.14,2.21,Meurah Mulia
1/20/2021,25.52,27.45,24.32,84.02,2.28,Meurah Mulia
1/21/2021,25.59,27.89,24.21,81.76,1.82,Meurah Mulia
1/22/2021,25.65,27.84,24.19,80.43,1.99,Meurah Mulia
1/23/2021,25.31,27.52,23.72,83.28,1.53,Meurah Mulia
1/24/2021,25.93,28.15,24.45,79.55,1.38,Meurah Mulia
1/25/2021,25.85,27.76,24.1,85.13,1.84,Meurah Mulia
1/26/2021,26.44,28.44,24.88,80.81,1.04,Meurah Mulia
1/27/2021,26.06,27.69,24.69,85.17,1.35,Meurah Mulia
1/28/2021,26.04,27.93,24.49,84.05,1.37,Meurah Mulia
1/29/2021,26.06,28.43,24.44,82.49,1.61,Meurah Mulia
1/30/2021,25.88,28.35,23.86,80.62,1.49,Meurah Mulia
1/31/2021,25.84,28.37,23.94,80.32,1.91,Meurah Mulia
2/1/2021,25.72,27.7,24.01,87.25,2.25,Meurah Mulia
2/2/2021,26,27.55,24.84,83.72,1.41,Meurah Mulia
2/3/2021,26.25,28.44,24.16,82.66,1.4,Meurah Mulia
2/4/2021,26.5,28.6,25.1,78.8,1.88,Meurah Mulia
2/5/2021,26.41,28.83,24.29,78.47,1.54,Meurah Mulia
2/6/2021,26.55,29.25,24.34,80.95,2.13,Meurah Mulia
2/7/2021,26.97,29.65,24.95,82.48,1.74,Meurah Mulia
2/8/2021,26.69,28.95,24.46,82.01,1.35,Meurah Mulia
2/9/2021,26.64,29.11,24.7,84.96,2.03,Meurah Mulia
2/10/2021,27.04,29.69,24.92,79.18,1.66,Meurah Mulia
2/11/2021,26.11,28.55,23.83,82.03,1.47,Meurah Mulia
2/12/2021,26.57,28.85,24.57,79.04,1.3,Meurah Mulia
2/13/2021,26.93,29.1,25.42,80,1.71,Meurah Mulia
2/14/2021,26.98,29.47,25,79.16,1.68,Meurah Mulia
2/15/2021,27.16,29.41,25.13,75.61,1.7,Meurah Mulia
2/16/2021,27.33,29.74,25.55,73.24,1.35,Meurah Mulia
2/17/2021,27.12,29.31,25.42,70.82,1.54,Meurah Mulia
2/18/2021,26.47,28.76,24.96,73.76,1.93,Meurah Mulia
2/19/2021,26.37,28.68,24.25,71.39,2.06,Meurah Mulia
2/20/2021,26.09,28.18,24.36,79.07,2.37,Meurah Mulia
2/21/2021,26.36,28.46,24.99,80.3,1.98,Meurah Mulia
2/22/2021,26.49,28.86,24.51,81.7,2.3,Meurah Mulia
2/23/2021,26.34,29.08,24.27,77.89,2.11,Meurah Mulia
2/24/2021,26.36,29.3,24.02,76.88,1.84,Meurah Mulia
2/25/2021,26.63,29.58,24.18,81.68,2.96,Meurah Mulia
2/26/2021,26.65,29.84,24.08,84.6,3.44,Meurah Mulia
2/27/2021,26.32,29.44,23.75,84.8,2.81,Meurah Mulia
2/28/2021,26.08,29.21,23.86,81.15,2.09,Meurah Mulia
3/1/2021,26.45,29.23,24.05,76.39,1.58,Meurah Mulia
3/2/2021,26.55,29.22,23.67,79.63,1.51,Meurah Mulia
3/3/2021,26.59,27.82,25.47,80.53,0.72,Meurah Mulia
3/4/2021,27,29.79,24.7,80.59,2.11,Meurah Mulia
3/5/2021,26.48,28.35,24.92,86.78,1.95,Meurah Mulia
3/6/2021,26.24,27.93,24.93,87.31,1.71,Meurah Mulia
3/7/2021,27.17,29.27,25.48,74.65,0.99,Meurah Mulia
3/8/2021,26.92,29.69,24.77,76.14,1.29,Meurah Mulia
3/9/2021,26.9,29.66,24.52,74.95,1.27,Meurah Mulia
3/10/2021,26.92,30,24.15,72.6,1.33,Meurah Mulia
3/11/2021,26.89,29.48,23.89,76.78,1.36,Meurah Mulia
3/12/2021,26.73,29.06,24.93,80.27,1.31,Meurah Mulia
3/13/2021,26.55,29.14,24.12,76.48,1.42,Meurah Mulia
3/14/2021,26.46,28.36,24.61,79.37,1.35,Meurah Mulia
3/15/2021,26.85,28.8,25.02,80.38,1.22,Meurah Mulia
3/16/2021,27.21,29.51,25.58,80.33,1.48,Meurah Mulia
3/17/2021,26.95,29,25.1,80.79,1.59,Meurah Mulia
